user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
liamdearlove,http://steamcommunity.com/id/liamdearlove,,"Posted September 14, 2014.",,730,1 of 1 people (100%) found this review helpful,True,1
SpectreFoung,http://steamcommunity.com/id/SpectreFoung,,"Posted December 31, 2014.",,282070,No ratings yet,True,1
76561198081035928,http://steamcommunity.com/profiles/76561198081035928,,"Posted November 26, 2013.","Last edited November 26, 2013.",4000,2 of 2 people (100%) found this review helpful,True,0
brucewanye208,http://steamcommunity.com/id/brucewanye208,,"Posted April 10, 2014.",,72850,No ratings yet,True,1
dcx101,http://steamcommunity.com/id/dcx101,,"Posted March 22, 2014.",,218620,No ratings yet,True,1
76561198081047555,http://steamcommunity.com/profiles/76561198081047555,,"Posted March 1, 2015.",,286160,1 of 1 people (100%) found this review helpful,True,2
InsanePhoenixGaming,http://steamcommunity.com/id/InsanePhoenixGaming,,"Posted September 16, 2014.",,113200,No ratings yet,True,0
76561198081060594,http://steamcommunity.com/profiles/76561198081060594,,"Posted March 14, 2014.",,440,2 of 3 people (67%) found this review helpful,True,2
riotjapan,http://steamcommunity.com/id/riotjapan,,"Posted April 15, 2014.",,730,No ratings yet,True,1
76561198081087287,http://steamcommunity.com/profiles/76561198081087287,,"Posted September 21, 2014.",,234530,1 of 1 people (100%) found this review helpful,True,1
76561198081088872,http://steamcommunity.com/profiles/76561198081088872,,"Posted November 28, 2013.",,440,2 of 2 people (100%) found this review helpful,True,1
76561198081089957,http://steamcommunity.com/profiles/76561198081089957,1 person found this review funny,"Posted January 12, 2015.",,218620,2 of 2 people (100%) found this review helpful,True,2
natab,http://steamcommunity.com/id/natab,,"Posted December 28, 2014.",,302830,No ratings yet,True,1
PixieFeet,http://steamcommunity.com/id/PixieFeet,,"Posted March 12, 2014.",,730,2 of 2 people (100%) found this review helpful,True,2
argcross,http://steamcommunity.com/id/argcross,,"Posted February 23, 2014.",,202970,No ratings yet,True,1
titivalente,http://steamcommunity.com/id/titivalente,,"Posted July 28, 2014.",,70000,No ratings yet,True,1
76561198081107849,http://steamcommunity.com/profiles/76561198081107849,,Posted May 2.,,440,No ratings yet,True,2
javancat,http://steamcommunity.com/id/javancat,,"Posted July 13, 2014.",,730,No ratings yet,True,2
76561198081123473,http://steamcommunity.com/profiles/76561198081123473,,"Posted December 4, 2013.",,206500,No ratings yet,True,0
76561198081155725,http://steamcommunity.com/profiles/76561198081155725,3 people found this review funny,"Posted December 27, 2014.","Last edited December 27, 2014.",319450,11 of 15 people (73%) found this review helpful,True,1
Quronay,http://steamcommunity.com/id/Quronay,,"Posted December 3, 2013.",,218230,No ratings yet,True,1
76561198081164032,http://steamcommunity.com/profiles/76561198081164032,,"Posted April 17, 2014.",,230410,1 of 1 people (100%) found this review helpful,True,2
willyt315,http://steamcommunity.com/id/willyt315,,"Posted December 23, 2013.",,249870,3 of 6 people (50%) found this review helpful,True,1
76561198081172237,http://steamcommunity.com/profiles/76561198081172237,,"Posted March 21, 2015.",,230410,No ratings yet,True,1
Beachy40,http://steamcommunity.com/id/Beachy40,,"Posted June 28, 2014.",,105600,No ratings yet,True,2
76561198081189872,http://steamcommunity.com/profiles/76561198081189872,,"Posted July 3, 2015.",,730,0 of 1 people (0%) found this review helpful,False,0
SirDickingson,http://steamcommunity.com/id/SirDickingson,,"Posted February 28, 2014.",,21100,No ratings yet,False,0
76561198081198953,http://steamcommunity.com/profiles/76561198081198953,,"Posted March 22, 2014.",,271500,9 of 12 people (75%) found this review helpful,True,1
mkryu,http://steamcommunity.com/id/mkryu,,"Posted June 12, 2014.","Last edited June 19, 2014.",730,No ratings yet,True,2
76561198081225443,http://steamcommunity.com/profiles/76561198081225443,,"Posted April 19, 2015.",,304930,No ratings yet,True,1
GamingKame,http://steamcommunity.com/id/GamingKame,,"Posted July 12, 2014.",,268240,1 of 2 people (50%) found this review helpful,True,1
PranavStupidVac,http://steamcommunity.com/id/PranavStupidVac,,"Posted January 28, 2014.",,570,1 of 3 people (33%) found this review helpful,True,2
76561198081291077,http://steamcommunity.com/profiles/76561198081291077,,"Posted April 4, 2014.",,440,2 of 2 people (100%) found this review helpful,True,1
the_pineapple_union,http://steamcommunity.com/id/the_pineapple_union,,"Posted January 11, 2014.",,205100,No ratings yet,True,2
pelese,http://steamcommunity.com/id/pelese,,"Posted December 12, 2013.",,730,0 of 2 people (0%) found this review helpful,True,1
FuzzyNoNoseJim,http://steamcommunity.com/id/FuzzyNoNoseJim,,"Posted December 6, 2015.",,304930,1 of 1 people (100%) found this review helpful,True,0
76561198081320189,http://steamcommunity.com/profiles/76561198081320189,,"Posted December 1, 2013.",,224260,No ratings yet,True,2
weadd,http://steamcommunity.com/id/weadd,,"Posted June 6, 2015.",,304930,No ratings yet,True,2
FukBichesMaekMunni,http://steamcommunity.com/id/FukBichesMaekMunni,,"Posted October 27, 2014.",,221100,No ratings yet,False,0
kuzalove,http://steamcommunity.com/id/kuzalove,,"Posted May 4, 2014.",,570,7 of 8 people (88%) found this review helpful,True,2
76561198081353023,http://steamcommunity.com/profiles/76561198081353023,,"Posted November 30, 2013.",,204100,0 of 1 people (0%) found this review helpful,True,2
msDJmartini,http://steamcommunity.com/id/msDJmartini,,"Posted January 4, 2015.",,310370,No ratings yet,True,0
76561198081363754,http://steamcommunity.com/profiles/76561198081363754,,"Posted July 22, 2014.",,233470,No ratings yet,True,2
ldkfa,http://steamcommunity.com/id/ldkfa,,"Posted July 31, 2015.",,293780,No ratings yet,True,2
76561198081388398,http://steamcommunity.com/profiles/76561198081388398,,"Posted June 3, 2015.",,730,No ratings yet,True,0
igorgalhardo,http://steamcommunity.com/id/igorgalhardo,,"Posted August 11, 2014.",,268420,No ratings yet,True,1
Odyssii,http://steamcommunity.com/id/Odyssii,,"Posted May 5, 2014.",,202970,1 of 1 people (100%) found this review helpful,True,2
76561198081436650,http://steamcommunity.com/profiles/76561198081436650,,"Posted August 28, 2014.",,72850,No ratings yet,True,2
luiz_andrade,http://steamcommunity.com/id/luiz_andrade,,"Posted July 2, 2015.",,730,No ratings yet,True,1
kevinbaconismyfam,http://steamcommunity.com/id/kevinbaconismyfam,,"Posted June 20, 2014.",,200260,1 of 1 people (100%) found this review helpful,True,1
bazzaw99,http://steamcommunity.com/id/bazzaw99,,"Posted July 27, 2014.",,304930,No ratings yet,True,2
76561198081460850,http://steamcommunity.com/profiles/76561198081460850,,"Posted December 31, 2013.",,730,0 of 1 people (0%) found this review helpful,True,1
76561198081470570,http://steamcommunity.com/profiles/76561198081470570,,"Posted February 7, 2014.",,440,No ratings yet,True,2
76561198081480318,http://steamcommunity.com/profiles/76561198081480318,,"Posted January 23, 2015.",,4000,No ratings yet,True,0
76561198081493836,http://steamcommunity.com/profiles/76561198081493836,,"Posted January 13, 2014.",,105600,1 of 2 people (50%) found this review helpful,True,2
76561198081497261,http://steamcommunity.com/profiles/76561198081497261,,"Posted December 14, 2014.",,221100,0 of 1 people (0%) found this review helpful,True,2
medifilms,http://steamcommunity.com/id/medifilms,,"Posted January 14, 2015.",,253710,No ratings yet,False,0
MyLoins,http://steamcommunity.com/id/MyLoins,,"Posted June 8, 2015.",,301520,No ratings yet,True,2
76561198081514775,http://steamcommunity.com/profiles/76561198081514775,,"Posted January 1, 2014.",,42910,0 of 1 people (0%) found this review helpful,True,1
76561198081530243,http://steamcommunity.com/profiles/76561198081530243,,"Posted December 4, 2014.",,570,No ratings yet,True,2
WolfBlastFirez,http://steamcommunity.com/id/WolfBlastFirez,,"Posted October 15, 2014.",,4000,No ratings yet,True,1
kyle25111,http://steamcommunity.com/id/kyle25111,,"Posted January 20, 2014.",,1250,0 of 1 people (0%) found this review helpful,True,2
76561198081578142,http://steamcommunity.com/profiles/76561198081578142,,"Posted September 17, 2014.",,239070,No ratings yet,True,1
aunit619,http://steamcommunity.com/id/aunit619,,"Posted December 11, 2014.",,12120,1 of 5 people (20%) found this review helpful,True,1
76561198081599215,http://steamcommunity.com/profiles/76561198081599215,1 person found this review funny,"Posted January 25, 2015.",,313120,0 of 9 people (0%) found this review helpful,False,0
Semskill,http://steamcommunity.com/id/Semskill,,Posted January 16.,,423880,1 of 2 people (50%) found this review helpful,True,2
trolololololololololohehelolol,http://steamcommunity.com/id/trolololololololololohehelolol,1 person found this review funny,"Posted January 17, 2014.","Last edited November 14, 2014.",730,3 of 4 people (75%) found this review helpful,True,1
dajewkilla,http://steamcommunity.com/id/dajewkilla,,"Posted October 6, 2014.","Last edited October 6, 2014.",204880,1 of 5 people (20%) found this review helpful,True,0
sabre714,http://steamcommunity.com/id/sabre714,1 person found this review funny,"Posted August 26, 2014.",,223470,1 of 1 people (100%) found this review helpful,True,0
76561198081649428,http://steamcommunity.com/profiles/76561198081649428,,"Posted April 13, 2013.",,440,1 of 1 people (100%) found this review helpful,True,1
76561198081651681,http://steamcommunity.com/profiles/76561198081651681,,"Posted February 15, 2013.",,207610,No ratings yet,True,2
76561198081657706,http://steamcommunity.com/profiles/76561198081657706,,"Posted September 6, 2014.",,225140,No ratings yet,True,2
babydavestation,http://steamcommunity.com/id/babydavestation,,"Posted August 17, 2014.",,730,1 of 1 people (100%) found this review helpful,True,1
didlnwzaa,http://steamcommunity.com/id/didlnwzaa,1 person found this review funny,"Posted August 1, 2015.",,730,1 of 1 people (100%) found this review helpful,True,1
76561198081677455,http://steamcommunity.com/profiles/76561198081677455,,"Posted January 6, 2014.",,10090,No ratings yet,True,2
76561198081681374,http://steamcommunity.com/profiles/76561198081681374,,"Posted December 14, 2013.",,211820,2 of 2 people (100%) found this review helpful,True,1
76561198081686901,http://steamcommunity.com/profiles/76561198081686901,,"Posted May 2, 2014.",,440,2 of 2 people (100%) found this review helpful,True,2
alanpardewcwc,http://steamcommunity.com/id/alanpardewcwc,,"Posted February 19, 2014.",,250600,1 of 1 people (100%) found this review helpful,True,0
76561198081708561,http://steamcommunity.com/profiles/76561198081708561,,"Posted March 10, 2015.",,318430,No ratings yet,True,2
DorsalEntree819,http://steamcommunity.com/id/DorsalEntree819,,"Posted April 11, 2015.",,205350,No ratings yet,True,1
LordCaldlow,http://steamcommunity.com/id/LordCaldlow,,"Posted August 2, 2014.",,304930,0 of 1 people (0%) found this review helpful,True,1
76561198081715323,http://steamcommunity.com/profiles/76561198081715323,,Posted March 8.,,4000,No ratings yet,True,1
MiguelZ1K4,http://steamcommunity.com/id/MiguelZ1K4,,"Posted March 16, 2014.",,210770,No ratings yet,True,2
76561198081735690,http://steamcommunity.com/profiles/76561198081735690,,"Posted December 2, 2014.",,248820,No ratings yet,True,2
tiwundiesandpaorio,http://steamcommunity.com/id/tiwundiesandpaorio,,"Posted July 14, 2014.",,224260,1 of 1 people (100%) found this review helpful,True,1
Burpingferet,http://steamcommunity.com/id/Burpingferet,,"Posted March 15, 2014.",,236090,1 of 2 people (50%) found this review helpful,True,2
trooperlord,http://steamcommunity.com/id/trooperlord,,"Posted January 14, 2014.",,221100,No ratings yet,True,1
76561198081814772,http://steamcommunity.com/profiles/76561198081814772,,"Posted November 18, 2014.",,230410,No ratings yet,True,1
76561198081815506,http://steamcommunity.com/profiles/76561198081815506,,"Posted February 25, 2015.",,440,1 of 1 people (100%) found this review helpful,True,1
76561198081816341,http://steamcommunity.com/profiles/76561198081816341,,"Posted November 28, 2015.",,323500,17 of 21 people (81%) found this review helpful,False,2
76561198081822083,http://steamcommunity.com/profiles/76561198081822083,,"Posted May 15, 2014.",,219640,0 of 1 people (0%) found this review helpful,True,0
constanceee,http://steamcommunity.com/id/constanceee,,"Posted March 25, 2014.",,440,No ratings yet,True,0
abcd123d,http://steamcommunity.com/id/abcd123d,,"Posted May 23, 2015.",,301520,No ratings yet,False,2
76561198081870185,http://steamcommunity.com/profiles/76561198081870185,,"Posted December 8, 2014.",,550,No ratings yet,True,1
76561198081875589,http://steamcommunity.com/profiles/76561198081875589,1 person found this review funny,"Posted December 2, 2015.",,333930,1 of 1 people (100%) found this review helpful,True,1
76561198081890003,http://steamcommunity.com/profiles/76561198081890003,,"Posted July 5, 2014.",,224760,No ratings yet,True,1
kidoni,http://steamcommunity.com/id/kidoni,,"Posted February 6, 2014.",,219740,1 of 1 people (100%) found this review helpful,True,1
76561198081900411,http://steamcommunity.com/profiles/76561198081900411,,"Posted January 2, 2014.",,219640,No ratings yet,True,2
DEATHFLINGER,http://steamcommunity.com/id/DEATHFLINGER,,"Posted March 29, 2014.",,440,2 of 2 people (100%) found this review helpful,True,1
76561198081923658,http://steamcommunity.com/profiles/76561198081923658,,Posted June 23.,,310950,4 of 6 people (67%) found this review helpful,False,2
76561198081924175,http://steamcommunity.com/profiles/76561198081924175,,"Posted July 25, 2014.",,49520,0 of 5 people (0%) found this review helpful,False,2
76561198081933171,http://steamcommunity.com/profiles/76561198081933171,,"Posted January 4, 2014.","Last edited January 12, 2014.",221100,3 of 4 people (75%) found this review helpful,True,0
76561198081951419,http://steamcommunity.com/profiles/76561198081951419,,"Posted February 19, 2014.",,17570,6 of 6 people (100%) found this review helpful,True,1
cooper_games,http://steamcommunity.com/id/cooper_games,,"Posted May 27, 2014.",,72850,1 of 1 people (100%) found this review helpful,True,2
76561198081965373,http://steamcommunity.com/profiles/76561198081965373,,"Posted November 6, 2014.",,247830,2 of 2 people (100%) found this review helpful,True,1
76561198081980530,http://steamcommunity.com/profiles/76561198081980530,1 person found this review funny,"Posted December 16, 2013.",,240,1 of 2 people (50%) found this review helpful,True,0
thatpenguincrazy,http://steamcommunity.com/id/thatpenguincrazy,,"Posted August 29, 2015.",,212680,No ratings yet,True,1
76561198081986467,http://steamcommunity.com/profiles/76561198081986467,,"Posted January 12, 2015.",,259720,No ratings yet,True,2
bluemangreg,http://steamcommunity.com/id/bluemangreg,,"Posted June 24, 2014.",,4000,2 of 2 people (100%) found this review helpful,True,2
franciscolis,http://steamcommunity.com/id/franciscolis,1 person found this review funny,Posted June 4.,,211420,4 of 4 people (100%) found this review helpful,True,2
76561198082009787,http://steamcommunity.com/profiles/76561198082009787,,"Posted December 22, 2013.",,221100,No ratings yet,True,0
76561198082010183,http://steamcommunity.com/profiles/76561198082010183,,"Posted June 27, 2014.",,247730,1 of 2 people (50%) found this review helpful,True,2
76561198082023040,http://steamcommunity.com/profiles/76561198082023040,,"Posted January 21, 2014.",,440,1 of 1 people (100%) found this review helpful,True,1
nicoxt,http://steamcommunity.com/id/nicoxt,,"Posted December 12, 2014.",,440,No ratings yet,True,1
ArekkusuRaku,http://steamcommunity.com/id/ArekkusuRaku,,"Posted June 30, 2014.","Last edited June 30, 2014.",218310,1 of 2 people (50%) found this review helpful,False,0
76561198082049301,http://steamcommunity.com/profiles/76561198082049301,,"Posted September 14, 2014.",,55230,No ratings yet,True,0
toddynhonosangue,http://steamcommunity.com/id/toddynhonosangue,,"Posted September 5, 2015.",,252950,No ratings yet,True,1
YellowPack,http://steamcommunity.com/id/YellowPack,,"Posted March 1, 2014.",,10180,1 of 1 people (100%) found this review helpful,True,1
76561198082088662,http://steamcommunity.com/profiles/76561198082088662,,"Posted June 25, 2014.",,248570,No ratings yet,True,1
InhamaPlays,http://steamcommunity.com/id/InhamaPlays,,Posted June 28.,,218620,No ratings yet,True,1
76561198082124718,http://steamcommunity.com/profiles/76561198082124718,,"Posted January 6, 2015.",,230410,No ratings yet,True,1
76561198082129284,http://steamcommunity.com/profiles/76561198082129284,,Posted July 3.,,406150,No ratings yet,True,2
76561198082138402,http://steamcommunity.com/profiles/76561198082138402,,"Posted June 20, 2013.",,570,No ratings yet,True,2
76561198082173150,http://steamcommunity.com/profiles/76561198082173150,,"Posted January 16, 2014.",,252490,No ratings yet,True,2
L4GM4ST3R,http://steamcommunity.com/id/L4GM4ST3R,,"Posted December 7, 2014.",,440,1 of 1 people (100%) found this review helpful,True,1
TheSuchWow,http://steamcommunity.com/id/TheSuchWow,,"Posted December 23, 2014.",,730,1 of 1 people (100%) found this review helpful,True,0
76561198082183627,http://steamcommunity.com/profiles/76561198082183627,,"Posted October 10, 2014.",,440,1 of 1 people (100%) found this review helpful,True,2
ItsMeTys,http://steamcommunity.com/id/ItsMeTys,,"Posted October 13, 2015.",,99900,No ratings yet,True,2
76561198082202241,http://steamcommunity.com/profiles/76561198082202241,,"Posted June 27, 2014.",,285330,No ratings yet,True,2
Steamnico,http://steamcommunity.com/id/Steamnico,,"Posted December 13, 2013.",,440,No ratings yet,True,1
76561198082255255,http://steamcommunity.com/profiles/76561198082255255,,"Posted August 26, 2014.",,247730,0 of 2 people (0%) found this review helpful,True,0
76561198082266976,http://steamcommunity.com/profiles/76561198082266976,,Posted March 10.,,397340,No ratings yet,True,0
mushymush,http://steamcommunity.com/id/mushymush,1 person found this review funny,"Posted April 27, 2015.",,730,1 of 1 people (100%) found this review helpful,True,2
76561198082278443,http://steamcommunity.com/profiles/76561198082278443,,"Posted November 4, 2014.",,270170,145 of 212 people (68%) found this review helpful,True,2
76561198082283850,http://steamcommunity.com/profiles/76561198082283850,,"Posted September 7, 2014.",,227700,No ratings yet,False,0
76561198082290976,http://steamcommunity.com/profiles/76561198082290976,,"Posted April 20, 2014.",,224540,0 of 1 people (0%) found this review helpful,True,1
76561198082295026,http://steamcommunity.com/profiles/76561198082295026,,"Posted January 19, 2014.",,252490,No ratings yet,True,0
76561198082299704,http://steamcommunity.com/profiles/76561198082299704,,"Posted March 13, 2015.",,322330,1 of 1 people (100%) found this review helpful,True,1
76561198082310259,http://steamcommunity.com/profiles/76561198082310259,,"Posted July 26, 2014.",,34030,4 of 7 people (57%) found this review helpful,True,1
76561198082317777,http://steamcommunity.com/profiles/76561198082317777,,"Posted December 19, 2013.",,17510,3 of 5 people (60%) found this review helpful,True,0
DrDJTheNext,http://steamcommunity.com/id/DrDJTheNext,,Posted January 30.,,219740,No ratings yet,True,1
76561198082366451,http://steamcommunity.com/profiles/76561198082366451,,"Posted January 4, 2014.",,440,0 of 1 people (0%) found this review helpful,True,2
Quazzzz,http://steamcommunity.com/id/Quazzzz,,"Posted December 21, 2014.",,72850,No ratings yet,True,1
Ninjabisket,http://steamcommunity.com/id/Ninjabisket,,"Posted June 19, 2015.",,238960,No ratings yet,False,2
76561198082412604,http://steamcommunity.com/profiles/76561198082412604,,"Posted November 26, 2013.",,20530,0 of 3 people (0%) found this review helpful,True,1
bunyipswamp,http://steamcommunity.com/id/bunyipswamp,,"Posted December 8, 2015.","Last edited December 8, 2015.",295110,1 of 2 people (50%) found this review helpful,True,2
76561198082459978,http://steamcommunity.com/profiles/76561198082459978,,"Posted October 11, 2015.",,730,No ratings yet,True,2
76561198082462406,http://steamcommunity.com/profiles/76561198082462406,,"Posted June 9, 2015.",,323370,No ratings yet,True,1
76561198082467074,http://steamcommunity.com/profiles/76561198082467074,,"Posted January 11, 2014.",,440,No ratings yet,True,0
romulis13,http://steamcommunity.com/id/romulis13,,"Posted February 7, 2014.","Last edited March 10, 2014.",221100,5 of 5 people (100%) found this review helpful,True,2
76561198082510294,http://steamcommunity.com/profiles/76561198082510294,,"Posted December 22, 2013.",,209000,0 of 1 people (0%) found this review helpful,True,2
Sttea,http://steamcommunity.com/id/Sttea,1 person found this review funny,"Posted January 12, 2014.",,730,1 of 1 people (100%) found this review helpful,True,1
76561198082540284,http://steamcommunity.com/profiles/76561198082540284,,"Posted December 21, 2013.",,250420,1 of 2 people (50%) found this review helpful,True,1
dizzy_zane,http://steamcommunity.com/id/dizzy_zane,1 person found this review funny,"Posted December 17, 2014.","Last edited December 17, 2014.",317440,6 of 7 people (86%) found this review helpful,True,2
Pastchum27,http://steamcommunity.com/id/Pastchum27,,"Posted February 28, 2015.",,49520,1 of 1 people (100%) found this review helpful,True,1
76561198082565091,http://steamcommunity.com/profiles/76561198082565091,1 person found this review funny,"Posted December 24, 2013.",,214630,27 of 50 people (54%) found this review helpful,True,2
76561198082574981,http://steamcommunity.com/profiles/76561198082574981,,"Posted November 28, 2015.",,440,No ratings yet,True,2
olakmoba,http://steamcommunity.com/id/olakmoba,,"Posted October 21, 2013.","Last edited March 28, 2014.",255480,No ratings yet,True,2
amos_tong,http://steamcommunity.com/id/amos_tong,,"Posted March 1, 2014.",,236390,0 of 3 people (0%) found this review helpful,True,2
76561198082591456,http://steamcommunity.com/profiles/76561198082591456,,Posted January 11.,Last edited January 11.,429300,0 of 1 people (0%) found this review helpful,True,1
farisimran,http://steamcommunity.com/id/farisimran,,"Posted December 13, 2013.",,440,1 of 1 people (100%) found this review helpful,True,1
Steam-Community-Internet-Whore,http://steamcommunity.com/id/Steam-Community-Internet-Whore,,"Posted December 25, 2013.","Last edited December 30, 2013.",240,No ratings yet,True,1
76561198082647315,http://steamcommunity.com/profiles/76561198082647315,,"Posted April 12, 2014.",,550,No ratings yet,True,2
thegoldencalfhazzaka,http://steamcommunity.com/id/thegoldencalfhazzaka,,"Posted October 17, 2015.",,236390,3 of 5 people (60%) found this review helpful,False,2
343221221,http://steamcommunity.com/id/343221221,,"Posted April 30, 2013.",,24240,No ratings yet,True,2
76561198082694769,http://steamcommunity.com/profiles/76561198082694769,,"Posted December 10, 2014.",,252490,No ratings yet,True,2
76561198082698401,http://steamcommunity.com/profiles/76561198082698401,,Posted February 9.,,109600,No ratings yet,True,1
feeling31634,http://steamcommunity.com/id/feeling31634,,"Posted December 30, 2015.",,550,No ratings yet,True,1
barbsinator,http://steamcommunity.com/id/barbsinator,,"Posted June 21, 2014.",,218620,No ratings yet,True,2
76561198082713613,http://steamcommunity.com/profiles/76561198082713613,,"Posted February 9, 2015.",,244850,No ratings yet,True,1
mathwesley,http://steamcommunity.com/id/mathwesley,,"Posted February 14, 2014.",,209870,No ratings yet,True,1
GhilesDz2,http://steamcommunity.com/id/GhilesDz2,,"Posted February 11, 2013.",,440,No ratings yet,True,2
76561198082747058,http://steamcommunity.com/profiles/76561198082747058,,"Posted July 12, 2014.",,243870,No ratings yet,True,2
76561198082767148,http://steamcommunity.com/profiles/76561198082767148,,"Posted July 27, 2014.",,251570,2 of 4 people (50%) found this review helpful,True,2
76561198082773189,http://steamcommunity.com/profiles/76561198082773189,,"Posted March 28, 2014.",,440,1 of 1 people (100%) found this review helpful,True,2
juninhominecraft,http://steamcommunity.com/id/juninhominecraft,,"Posted January 29, 2014.",,440,No ratings yet,True,2
ThatGnomo,http://steamcommunity.com/id/ThatGnomo,,"Posted June 29, 2014.",,440,No ratings yet,True,2
76561198082801311,http://steamcommunity.com/profiles/76561198082801311,,"Posted December 29, 2013.",,24240,No ratings yet,True,1
toknbl,http://steamcommunity.com/id/toknbl,,"Posted November 10, 2014.",,219640,No ratings yet,True,2
76561198082823023,http://steamcommunity.com/profiles/76561198082823023,2 people found this review funny,Posted March 17.,,332800,6 of 12 people (50%) found this review helpful,False,0
76561198082834742,http://steamcommunity.com/profiles/76561198082834742,,"Posted September 28, 2014.",,13510,0 of 7 people (0%) found this review helpful,False,1
76561198082843743,http://steamcommunity.com/profiles/76561198082843743,,"Posted August 22, 2015.",,730,No ratings yet,True,1
76561198082863762,http://steamcommunity.com/profiles/76561198082863762,17 people found this review funny,"Posted March 30, 2015.",,311730,36 of 42 people (86%) found this review helpful,False,2
flynn272,http://steamcommunity.com/id/flynn272,,"Posted June 27, 2015.",,221260,No ratings yet,True,1
76561198082877221,http://steamcommunity.com/profiles/76561198082877221,,Posted January 6.,,306130,No ratings yet,True,2
AxelTF2,http://steamcommunity.com/id/AxelTF2,,"Posted August 9, 2014.",,440,1 of 1 people (100%) found this review helpful,True,0
Crusaders,http://steamcommunity.com/id/Crusaders,,"Posted December 23, 2013.",,252490,No ratings yet,True,2
UNITARDED101,http://steamcommunity.com/id/UNITARDED101,,"Posted November 10, 2014.","Last edited January 24, 2015.",313340,1 of 1 people (100%) found this review helpful,True,1
76561198082945647,http://steamcommunity.com/profiles/76561198082945647,1 person found this review funny,"Posted November 11, 2015.",,230410,2 of 2 people (100%) found this review helpful,True,0
76561198082949710,http://steamcommunity.com/profiles/76561198082949710,,"Posted July 16, 2014.",,304930,No ratings yet,True,1
naynnay,http://steamcommunity.com/id/naynnay,,"Posted March 2, 2014.",,220,1 of 1 people (100%) found this review helpful,True,2
TheBeard123,http://steamcommunity.com/id/TheBeard123,,"Posted December 21, 2013.",,4000,3 of 3 people (100%) found this review helpful,True,1
76561198082955718,http://steamcommunity.com/profiles/76561198082955718,,"Posted July 19, 2014.",,1250,1 of 1 people (100%) found this review helpful,True,1
76561198082959565,http://steamcommunity.com/profiles/76561198082959565,,"Posted December 10, 2014.",,206500,10 of 19 people (53%) found this review helpful,True,0
SLYDERMAN,http://steamcommunity.com/id/SLYDERMAN,,"Posted April 4, 2014.",,219740,No ratings yet,True,2
76561198082967159,http://steamcommunity.com/profiles/76561198082967159,,"Posted August 17, 2015.",,346110,1 of 1 people (100%) found this review helpful,True,2
endlesszz,http://steamcommunity.com/id/endlesszz,,Posted January 5.,,353270,3 of 4 people (75%) found this review helpful,True,2
whydafaqareyoustalkingme,http://steamcommunity.com/id/whydafaqareyoustalkingme,1 person found this review funny,"Posted October 7, 2015.","Last edited October 7, 2015.",730,1 of 1 people (100%) found this review helpful,True,1
76561198082986545,http://steamcommunity.com/profiles/76561198082986545,,Posted February 9.,Last edited June 18.,391540,0 of 2 people (0%) found this review helpful,True,2
vinzolvar,http://steamcommunity.com/id/vinzolvar,,"Posted August 10, 2014.",,11610,4 of 8 people (50%) found this review helpful,True,2
ridinyamum,http://steamcommunity.com/id/ridinyamum,,"Posted October 10, 2014.",,221100,No ratings yet,True,1
76561198082990994,http://steamcommunity.com/profiles/76561198082990994,,"Posted September 16, 2014.",,296470,1 of 1 people (100%) found this review helpful,True,1
CookieTheSlayer,http://steamcommunity.com/id/CookieTheSlayer,,"Posted September 27, 2014.",,440,No ratings yet,True,0
luesatora,http://steamcommunity.com/id/luesatora,,Posted March 24.,,266840,1 of 1 people (100%) found this review helpful,False,1
76561198083002492,http://steamcommunity.com/profiles/76561198083002492,,"Posted December 27, 2013.",,203160,No ratings yet,True,1
Chaos_Spartan,http://steamcommunity.com/id/Chaos_Spartan,,"Posted December 11, 2013.",,218230,No ratings yet,True,2
RedKeyMonGOPRO,http://steamcommunity.com/id/RedKeyMonGOPRO,,"Posted July 29, 2014.",,304930,No ratings yet,True,2
imkyle202,http://steamcommunity.com/id/imkyle202,,Posted September 6.,,363970,1 of 1 people (100%) found this review helpful,True,2
DooViiee,http://steamcommunity.com/id/DooViiee,,"Posted January 11, 2015.",,730,0 of 1 people (0%) found this review helpful,True,2
Nowada,http://steamcommunity.com/id/Nowada,,"Posted February 9, 2015.",,4000,No ratings yet,True,0
Anuslicous,http://steamcommunity.com/id/Anuslicous,182 people found this review funny,"Posted June 20, 2015.",,321060,459 of 561 people (82%) found this review helpful,False,2
AlphaSlendy,http://steamcommunity.com/id/AlphaSlendy,,"Posted November 30, 2013.",,440,0 of 1 people (0%) found this review helpful,True,1
76561198083092137,http://steamcommunity.com/profiles/76561198083092137,,"Posted June 29, 2015.",,207230,0 of 1 people (0%) found this review helpful,True,1
76561198083101258,http://steamcommunity.com/profiles/76561198083101258,,"Posted March 1, 2014.",,440,No ratings yet,True,2
76561198083103692,http://steamcommunity.com/profiles/76561198083103692,,Posted July 16.,,49520,No ratings yet,True,2
76561198083126313,http://steamcommunity.com/profiles/76561198083126313,,"Posted November 2, 2015.",,323370,No ratings yet,True,2
xdropthebass69,http://steamcommunity.com/id/xdropthebass69,,"Posted December 1, 2013.",,55230,No ratings yet,True,2
76561198083141377,http://steamcommunity.com/profiles/76561198083141377,,"Posted July 18, 2015.",,242760,1 of 2 people (50%) found this review helpful,True,2
amberayah,http://steamcommunity.com/id/amberayah,,"Posted July 18, 2014.",,8930,1 of 1 people (100%) found this review helpful,True,2
